Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2021,1/10/21,17,6db4258411419cfff97daf3587496ae8f6e98174,08a397ade6326d51637e3381013bef865b52c2ab,37,506,5D,BLACK,HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,303,3D,396700,139700,38.925,-77.038,303,3D,396500,139600,38.924,-77.041
Adult Arrest,2021,1/10/21,17,1ea0852d72965073169c2720b5a4372c4e0be74d,2090d79be604e2c8d37b6e519eab48ec3acf5291,35,405,4D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,405,4D,399600,140100,38.929,-77.005,405,4D,399600,140100,38.929,-77.005
Adult Arrest,2021,1/10/21,18,4e7bf32317008383c25b5c0a45a1b3236671b9d3,5cac69c5f4e8ca9eed207b404bfc53cfdfbe6e1b,31,602,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,603,6D,404200,135300,38.886,-76.952,603,6D,404300,135300,38.886,-76.95
Adult Arrest,2021,1/10/21,18,dfab0dd56f241e3cea0a4b9074b93940739e0282,8ca63622c7c2c48389975bc9dc1f168f7c3fbb06,37,NA,,UNKNOWN,HISPANIC,FEMALE,Simple Assault,Simple Assault,502,5D,399900,139400,38.922,-77.002,502,5D,399900,139400,38.922,-77.002
Adult Arrest,2021,1/10/21,19,6529884f8f50ac5fa5bb06525edcf1d5f3c8ade6,59e3463ba45f5a46c83525c4958b481073384351,57,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,701,7D,402400,132200,38.858,-76.972,701,7D,402400,132200,38.858,-76.972
Adult Arrest,2021,1/10/21,20,f6a262d9e1cfc0db307ac7f2b491668fb8eb0fd2,706a95ab314888e1b7d99b7576b870f436d9988c,19,705,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Threats To Do Bodily Harm -misd,701,7D,402200,132500,38.861,-76.974,701,7D,402200,132500,38.861,-76.974
Adult Arrest,2021,1/10/21,20,7fd146c2301c47ee533650bbce9caa8114a9f6a7,7aea1d9c05416ba8ec87dbbae09ca462569fad0f,50,108,1D,WHITE,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -felony,301,3D,396400,138700,38.916,-77.041,208,2D,396400,138500,38.914,-77.042
Adult Arrest,2021,1/10/21,20,c0a7418c604c1db86794d275ea60b63b65aa3a07,3584341d6b6baf7b92cba45a87daebb6fbb51f90,51,704,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,506,5D,401000,137200,38.902,-76.989,506,5D,401000,137200,38.902,-76.989
Adult Arrest,2021,1/10/21,20,c0a7418c604c1db86794d275ea60b63b65aa3a07,98e3c8a38ac6b90a7f1c5afaa1bc6a59dce3f554,32,605,6D,BLACK,UNKNOWN,FEMALE,Simple Assault,Threat To Kidnap Or Injure A Person,506,5D,401000,137200,38.902,-76.989,506,5D,401000,137200,38.902,-76.989
Adult Arrest,2021,1/10/21,20,3963c1d70e1415b4fa962398b5f7ababe27fe950,e8ccdac0f2a619829ab5a592250d2e64ef8dc60e,40,NA,,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,403,4D,397200,143500,38.959,-77.032,403,4D,397200,143500,38.959,-77.032
Adult Arrest,2021,1/10/21,22,2be01247c0fcb2330f9334abb7d2774f2fc6bbf5,108c392f9e336f5fc644277d0cd3c2aa22943ed0,35,NA,,BLACK,UNKNOWN,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,708,7D,399100,128900,38.828,-77.011,708,7D,399100,128900,38.828,-77.011
Adult Arrest,2021,1/10/21,22,f1ca6f9420f4a3fed136033647890e7b7b4ab52a,48ee7cffbfd3c00f363570fe1fd60583dcbacee3,24,NA,,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,507,5D,401600,136900,38.9,-76.982,507,5D,401600,136900,38.9,-76.982
Adult Arrest,2021,1/11/21,0,06c06e998ce357135efc92d6a1f0d929d3ed7046,de4da53075c155e7a88320a565150b82548703b4,18,407,4D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,703,7D,400900,131900,38.855,-76.99,407,4D,398300,142500,38.95,-77.02
Adult Arrest,2021,1/11/21,0,0474b2e32bb7d17e8e96ef61d39e6a5177e14390,358e4cd68da5634235cc2f05b99a60355cb26992,29,507,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,105,1D,398700,134500,38.879,-77.015,105,1D,398700,134500,38.879,-77.015
Adult Arrest,2021,1/11/21,1,069b9b561b4d5ba2cb35eef8a9821267ab00a9fc,b2f6d59a27de983d7294f7be7b83b9304b3acb4d,22,108,1D,BLACK,UNKNOWN,FEMALE,Theft,Theft Second Degree (all Other Larceny),204,2D,395100,140400,38.931,-77.057,208,2D,396100,138500,38.915,-77.046
Adult Arrest,2021,1/11/21,1,41f14a05bb18fe400db3dc0e13d042c11c07a9a4,1647ff21c6f6bf29954362864bf63ff8a3db3054,28,103,1D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,501,5D,399400,137400,38.904,-77.007,501,5D,399800,137900,38.909,-77.003
Adult Arrest,2021,1/11/21,1,894e9e00c0a440d8a8d04cd0a4e42a731dd451bf,ee57707600eb42c705ff9769f088d341b96ea6fe,49,702,7D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,702,7D,402600,132000,38.855,-76.97,702,7D,402600,132000,38.855,-76.97
Adult Arrest,2021,1/11/21,2,069b9b561b4d5ba2cb35eef8a9821267ab00a9fc,77c4da8854b7a5bf9f387568fdf538569a532461,21,NA,,BLACK,NOT HISPANIC,FEMALE,Theft,Theft Second Degree (all Other Larceny),204,2D,395100,140400,38.931,-77.057,208,2D,396100,138500,38.915,-77.046
Adult Arrest,2021,1/11/21,2,069b9b561b4d5ba2cb35eef8a9821267ab00a9fc,1204f4dd2d183a6775975c3abc707eed27547fec,22,707,7D,BLACK,NOT HISPANIC,FEMALE,Theft,Theft Second Degree (all Other Larceny),204,2D,395100,140400,38.931,-77.057,208,2D,396100,138500,38.915,-77.046
Adult Arrest,2021,1/11/21,3,217f3262565cbc61f06ad7dcb22febe9e72dc152,0b0226cbb032bb4293678f874ef97157de045c22,31,608,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,608,6D,406300,136200,38.894,-76.927,608,6D,406300,136200,38.894,-76.927
Adult Arrest,2021,1/11/21,3,988ca88af1f40fb32e1ecd01476bbbfc91154801,0e00be60770ea8c7fef763ae7cb80b78734507c2,37,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,601,6D,405300,138300,38.913,-76.939,601,6D,405300,138300,38.913,-76.939
Adult Arrest,2021,1/11/21,5,dd3971631bc9cf6416582264cf480967f32888f0,2bb72e74049b7d9804b58b05c7e30537b1bc28de,48,405,4D,BLACK,NOT HISPANIC,MALE,Sex Offenses,Sex Abuse- Misd,701,7D,401300,132400,38.86,-76.985,701,7D,401300,132400,38.86,-76.985
Adult Arrest,2021,1/11/21,5,bee8063447fe81d5134e9dd52efe6456d97cf51c,cb9a9776307d222e62f97c260a8135f154e42143,36,402,4D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -misd,501,5D,401100,138000,38.91,-76.988,501,5D,401100,138000,38.91,-76.988
Adult Arrest,2021,1/11/21,7,29bc16e362f63c82d36fd45384d69f668ec0e0be,89990bf3cedd6512a12761f41390a5f70c4ac95e,23,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bail Reform Act -felony,503,5D,402300,138600,38.915,-76.974,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,1/11/21,9,bdfb716f085bd2412451b81120258c0f69b1f0c2,8b59273b57e556d1a7d6ced8721f44c5e88d717b,34,506,5D,BLACK,NOT HISPANIC,FEMALE,Narcotics,Poss Of A Controlled Substance -misd,104,1D,400700,136800,38.899,-76.992,104,1D,400700,136800,38.899,-76.992
Adult Arrest,2021,1/11/21,10,ec15ff70b6033d5a8f2c7f406779d6be2ee96626,776ecd4b3a34e0ee5c314975b41cdf756b52e189,29,706,7D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Bail Reform Act -felony,103,1D,397800,134600,38.879,-77.025,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,1/11/21,10,bbe40c8d901fff7113624d48757b5d9e61dff3f5,cbde552f20a8401b9ffea7c5c8d3445eeaa15f38,30,603,6D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),204,2D,393500,140800,38.935,-77.075,204,2D,393800,139200,38.92,-77.071
Adult Arrest,2021,1/11/21,10,ddfc2909a5a787ffb41693cf20ec752cdad66543,a6fc4056d44d664cd1581779a504690dc71d196c,36,NA,,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,602,6D,406000,136700,38.898,-76.931,602,6D,406000,136700,38.898,-76.931
Adult Arrest,2021,1/11/21,10,d4a18b2919857cde8c861f746e404365e2a575d9,688260b0f473db65cb62fc587944749457f38c61,44,507,5D,BLACK,UNKNOWN,MALE,Traffic Violations,Counterfeit Tags,603,6D,403700,136500,38.896,-76.958,603,6D,404300,136200,38.893,-76.951
Adult Arrest,2021,1/11/21,12,1304c9aea623ec54ff7df6215e857e2492bfe3bb,f19ebe081d9c058794432da09b9c5ad49d170ab1,27,603,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,603,6D,404400,135900,38.891,-76.949,603,6D,404400,135900,38.891,-76.949
Adult Arrest,2021,1/11/21,13,3bc61b2167b99190d20c04e6b7ca8cabe4289b4d,cbefa7a2330f47a2a4dc4772e70158a934665de4,26,603,6D,BLACK,UNKNOWN,FEMALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,601,6D,404200,137500,38.906,-76.952,601,6D,404200,137500,38.906,-76.952
Adult Arrest,2021,1/11/21,13,696c51f3551db68a4aa29e58a22f36c8068021dd,22f21a089dcf683d6366f37cd691425781a965fd,40,604,6D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,502,5D,400100,139200,38.92,-76.999,502,5D,400100,139200,38.92,-76.999
Adult Arrest,2021,1/11/21,13,bbe40c8d901fff7113624d48757b5d9e61dff3f5,1b12f88d62e0e592469413dd3b133e37500f95c5,28,708,7D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),NA,,NA,NA,NA,NA,204,2D,393800,139200,38.92,-77.071
Adult Arrest,2021,1/11/21,13,3bc61b2167b99190d20c04e6b7ca8cabe4289b4d,23b81061d4bfc6ef466cadd40db54ea263ea130d,24,NA,,BLACK,NOT HISPANIC,MALE,Narcotics,Consumption of marijuana in public space prohibited,601,6D,404200,137500,38.906,-76.952,601,6D,404200,137500,38.906,-76.952
Adult Arrest,2021,1/11/21,14,b327ecf9c5cf4f99fba21bd970bd228e4e05329b,c2f2b511e6285a1e0ee036a7105a23de8f580a72,53,603,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,501,5D,399700,137300,38.903,-77.003,501,5D,399700,137300,38.903,-77.003
Adult Arrest,2021,1/11/21,14,10628473aec58c4c7b52c1b770661d3e13167247,75078512a74eb1f7fb2c106554f32e2a668774c2,30,702,7D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,702,7D,402500,131900,38.855,-76.971,702,7D,402500,131900,38.855,-76.971
Adult Arrest,2021,1/11/21,14,13cfa288ff9a7dc6373fbefc973185b53289d4eb,ea90c215b7874b2b409459eb7d283ebff0337da2,42,NA,,BLACK,NOT HISPANIC,MALE,Theft,Shoplifting,402,4D,397400,144500,38.968,-77.029,402,4D,397600,144600,38.969,-77.028
Adult Arrest,2021,1/11/21,15,7b98dcbb45731ee901e0ddc4b9c0ab744278a233,3504805c90cb1e466eab74239fc7079a253d3858,39,603,6D,BLACK,NOT HISPANIC,MALE,Offenses Against Family & Children,Contempt Of Cpo/tpo,602,6D,405300,136700,38.898,-76.938,602,6D,405300,136700,38.898,-76.938
Adult Arrest,2021,1/11/21,15,bad39a983df169d4b8754999d967a4b6d68f010a,b1b43ec4c30e2290e8fe619d46c7b4d032630360,21,NA,,BLACK,NOT HISPANIC,MALE,Homicide,Murder I,NA,,NA,NA,NA,NA,602,6D,405500,137500,38.905,-76.937
Adult Arrest,2021,1/11/21,16,6b979ce089e59be2adfaba1cb24b75e0bcf543be,017b47bbe079fc27e8e34cf5c45da9a42cbeeda9,50,404,4D,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,701,7D,401400,133000,38.865,-76.983,607,6D,401400,133200,38.867,-76.984
Adult Arrest,2021,1/11/21,16,db3e9ecd4d104d751865ab975247e7e1c36f451c,9743e77c761c604247f194563f8d408371fcd157,40,604,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,604,6D,406400,135500,38.887,-76.926,604,6D,406400,135500,38.887,-76.926
Adult Arrest,2021,1/11/21,16,3f05bc4b58c86b55ea15ac9050b704740b50c3b4,fc5e3418f8c92227d54d672e2bf0eb2e04eb58ad,26,402,4D,WHITE,HISPANIC,MALE,Traffic Violations,No Permit,404,4D,396400,142000,38.946,-77.042,404,4D,396400,142000,38.946,-77.042
Adult Arrest,2021,1/11/21,16,b84d27e2088b3a1ba8d5cac0fb50e234054fd855,be9e24e319a3a746880450716ee2b6a97bbc393f,52,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,602,6D,405300,136800,38.899,-76.939,602,6D,405200,137000,38.901,-76.94
Adult Arrest,2021,1/11/21,17,6b979ce089e59be2adfaba1cb24b75e0bcf543be,891dad536074b3a1787a7c2010f6a949f1a5c103,61,409,4D,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,607,6D,401400,133200,38.867,-76.984,607,6D,401400,133200,38.867,-76.984
Adult Arrest,2021,1/11/21,17,eccd46eeda468e48aea6a083aa8aefb3a99e5c25,6d496d2749902720e42e63ca3371519c72aa0fc4,36,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,107,1D,402200,135200,38.884,-76.975,107,1D,402200,135200,38.884,-76.975
Adult Arrest,2021,1/11/21,18,835ec3829df41f9d2024e25e0ad11d8f86bbac6b,e8b6d28e32ff85238a4972c57d2bd97686e651c1,21,605,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,104,1D,400200,136900,38.9,-76.997,104,1D,400200,136900,38.9,-76.997
Adult Arrest,2021,1/11/21,19,7006cf64f8f382bae23d1a19893e8c50759097dd,1b6fbe1a96b5b0deac636d6c939429d48cb263c0,28,NA,,BLACK,UNKNOWN,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,407,4D,NA,NA,NA,NA,402,4D,397600,143900,38.963,-77.027
Adult Arrest,2021,1/11/21,20,93fcf61617d783d2bf88b0c1489e607a6a0ab136,1a03adb2cbcfa5e18aec76d29b1e4dc6ddd3746e,18,702,7D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,604,6D,NA,NA,NA,NA,607,6D,402700,133800,38.872,-76.969
Adult Arrest,2021,1/11/21,20,d6cc077d93f44e441173d9a1088070fd6ab0f73f,9117b74f3f60821709ea73247dc8ec5a1d9be1f1,20,708,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,706,7D,400800,129400,38.832,-76.99,706,7D,400800,129400,38.832,-76.99
Adult Arrest,2021,1/11/21,20,93fcf61617d783d2bf88b0c1489e607a6a0ab136,b9231b348c1fe67048e04cb3264ab314d776767a,20,703,7D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,604,6D,NA,NA,NA,NA,607,6D,402700,133800,38.872,-76.969
Adult Arrest,2021,1/11/21,20,0ba0cb51c8818443c6bcaaf1473b72a2a55d1da0,87461296d150a8337942f5d49f24267ad459dd1e,36,403,4D,BLACK,NOT HISPANIC,FEMALE,Narcotics,Poss Of A Controlled Substance -felony,701,7D,401400,133000,38.865,-76.983,702,7D,402600,131700,38.853,-76.97
Adult Arrest,2021,1/11/21,20,d6cc077d93f44e441173d9a1088070fd6ab0f73f,28972dcd174b14921c78b93325fcb22d9cdc140f,21,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,706,7D,400800,129400,38.832,-76.99,706,7D,400800,129400,38.832,-76.99
Adult Arrest,2021,1/11/21,20,564ae015777578e8d01abd65e4753a8722366c4e,48a9ec4271a77ec18501977ba49e801478066a34,50,NA,,WHITE,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence -2nd Off,407,4D,398100,141100,38.938,-77.022,407,4D,398100,141100,38.938,-77.022
Adult Arrest,2021,1/11/21,20,44a037d93329517d24e5e21623c9e8a8b3e76fb7,2dd3ece9c0f42c7a68c28edf5999187563b6eeef,63,707,7D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence - 4th Offense,501,5D,399500,137900,38.909,-77.005,501,5D,399500,137900,38.909,-77.005
Adult Arrest,2021,1/11/21,21,e41bd1c6a2ca0ed08342f1114dbd1bd039de4634,6a6db5fb8a9ae8ee08bd21d6e4c4ef7c0a143f86,41,NA,,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,507,5D,401800,137200,38.903,-76.98,507,5D,401800,137200,38.903,-76.98
Adult Arrest,2021,1/11/21,21,753c1602150d8ece88309f8045c34f85e6d77282,fa68c70daab2f6f0a83889b0c3054e4cc1dfcbf4,20,NA,,UNKNOWN,HISPANIC,MALE,Traffic Violations,No Permit,206,2D,NA,NA,NA,NA,204,2D,393500,140800,38.935,-77.075
Adult Arrest,2021,1/11/21,21,b8386c84f07b0655cd6a78b3761106b812e13c5a,e5ee7c502136afc894b341b5cbd86a596be6208f,49,604,6D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,604,6D,406100,135700,38.889,-76.93,604,6D,406100,135700,38.889,-76.93
Adult Arrest,2021,1/11/21,22,0ba0cb51c8818443c6bcaaf1473b72a2a55d1da0,402f0750dc958afa848b4b934fd8dd746fdd506f,39,306,3D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,701,7D,401400,133000,38.865,-76.983,702,7D,402600,131700,38.853,-76.97
Adult Arrest,2021,1/12/21,0,28d3eb5cdfed72fe377db170fde86873162a26b1,5d27e786b508750a9e991f94d7951eca39639103,25,601,6D,BLACK,UNKNOWN,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,603,6D,404300,135100,38.883,-76.951,603,6D,404300,135100,38.883,-76.951
Adult Arrest,2021,1/12/21,0,0acd768e86bf537293a021ba566d22a8cf732a91,e24accb61130bbd7a7750c58e7b447076c44ddd9,28,NA,,WHITE,HISPANIC,MALE,Simple Assault,Simple Assault,605,6D,405100,134900,38.882,-76.941,605,6D,405100,134900,38.882,-76.941
Adult Arrest,2021,1/12/21,2,0ed4c7f33eef657d78c01efa99beb0af7e1fdf01,1d5e68a227935e1b6fa32d93f2c915ddbbec4d4f,18,505,5D,BLACK,NOT HISPANIC,MALE,Property Crimes,Receiving Stolen Property $1000 Or More,405,4D,398600,140200,38.93,-77.016,507,5D,402600,136700,38.898,-76.97
Adult Arrest,2021,1/12/21,6,650d369d6f9c62c34639459faf53b986fe5549a6,6951fe8d27ae0f606214404929444cad75aff9d1,57,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),603,6D,404000,136100,38.892,-76.954,501,5D,399400,137200,38.903,-77.007
Adult Arrest,2021,1/12/21,7,9a393342f2cf515a446ff06baa9620ef76f3fc4d,0f454db480149c6250f30400e1bc0497b3b62be7,29,506,5D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Possession Of Unregistered Firearm/unlawful Possession Of A Firearm Or Destructive Device,506,5D,401300,138600,38.916,-76.985,506,5D,401300,138600,38.916,-76.985
Adult Arrest,2021,1/12/21,7,7c89bce7f5e2d86b112e9e99417c2702198a0b87,ff913416c876eeed6837c9236a0284c59b567eb5,61,NA,,BLACK,UNKNOWN,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,602,6D,405100,137000,38.901,-76.942,602,6D,405100,137000,38.901,-76.942
Adult Arrest,2021,1/12/21,8,96e6ca28a9bea6de5df2d92f0d4b74b294f3ac42,b3d08f387cbdd281b5e8c8c6cdd4be1009c0a779,41,NA,,WHITE,HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,107,1D,402000,135100,38.883,-76.976,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2021,1/12/21,9,b97d0124eb7f09776101d0b9dcca1942625dfec0,b4d319b28ea203ab1713d25fa485f07fe1c7bc81,35,506,5D,BLACK,NOT HISPANIC,MALE,Property Crimes,Receiving Stolen Property,602,6D,406300,137600,38.906,-76.927,602,6D,406300,137600,38.906,-76.927
Adult Arrest,2021,1/12/21,9,0a69ac335e191fe1cc46480067800b30108a476a,c31a61441ac7dcccf83aa79620c903604c3ed2e9,26,404,4D,WHITE,HISPANIC,FEMALE,Simple Assault,Simple Assault,302,3D,397400,140400,38.932,-77.03,302,3D,397400,140400,38.932,-77.03
Adult Arrest,2021,1/12/21,11,392077721e1d90df1dd5768522b74cb8857667fc,993ca3387f9428adbae72ee5b76b3b61c6418967,32,506,5D,BLACK,UNKNOWN,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",603,6D,404200,136100,38.893,-76.951,603,6D,404300,136200,38.893,-76.951
Adult Arrest,2021,1/12/21,12,dd8fa33b5b1633159fd36cb892c3a29faadaf130,9aff34bc4d443da50b1d6038c89422fdbef09068,21,601,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Unlawful Possession Of A Firearm,603,6D,403500,135200,38.885,-76.96,603,6D,403500,135200,38.885,-76.96
Adult Arrest,2021,1/12/21,12,138da1ccc054f837323295aa0f2eed29ede4b77e,2db8327c60d5c2c49bcde442968ef3ec250339ff,38,304,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,204,2D,395600,139500,38.923,-77.051,204,2D,395600,139500,38.923,-77.051
Adult Arrest,2021,1/12/21,13,fc4412776a3b84f26b4a1467968389ba5dd93375,f1231fb1f4fbc309ae5d80a63739d29bd069df88,31,503,5D,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),503,5D,402500,139800,38.926,-76.972,503,5D,402500,139800,38.926,-76.972
Adult Arrest,2021,1/12/21,13,1ff9b77e6969f155bf4801e62a41e76aa4efcd90,e38c2a5f422a1e4e67b17de763b2dab649bb868e,33,307,3D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Permit Suspended-oas,208,2D,396300,137700,38.908,-77.043,208,2D,396200,138000,38.91,-77.043
Adult Arrest,2021,1/12/21,14,387f98ae56f8380b22be51c9361da2fcded59a90,7b069760513c620f276b4dd44727a23eec75d29c,58,406,4D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,504,5D,401200,139700,38.925,-76.986,504,5D,401200,139700,38.925,-76.986
Adult Arrest,2021,1/12/21,15,2140219e387d0edf9dec7216a65d4943f86692de,29434098959a5fb798c79ef48d5c1ba626fb3eb4,33,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,206,2D,394200,138700,38.916,-77.067,206,2D,394200,138700,38.916,-77.067
Adult Arrest,2021,1/12/21,15,37d23518747a6b4c42643d4510add7a3bc893142,7c52df1cebea528b33ae597e1a85b1d711bcfdb3,25,308,3D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Leaving After Colliding - Risk To Others,602,6D,406300,137300,38.904,-76.927,602,6D,406400,137300,38.904,-76.926
Adult Arrest,2021,1/12/21,17,001e358f0db769297d5ab3aa6faed5d13e93e7b1,f98de81b87c2dcb27ee3058dd255cc0fb21d07ee,31,NA,,BLACK,NOT HISPANIC,MALE,Narcotics,Distribution Of A Controlled Substance,501,5D,399300,138000,38.91,-77.008,501,5D,399300,138000,38.91,-77.008
Adult Arrest,2021,1/12/21,18,fb33bf6241de07126ef3120e82a6c86c6ff14279,78c57d13b39de30f0df6789e71c11b8ff0848cf7,51,707,7D,BLACK,NOT HISPANIC,FEMALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,707,7D,399900,130700,38.845,-77.001,707,7D,399900,130700,38.845,-77.001
Adult Arrest,2021,1/12/21,18,b5d3d44ec314ef416889731f9f3765ecd844b311,cb6b8d67534f21e2e5d6ae3ec89bc32fc9a01a43,30,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,101,1D,398100,136900,38.9,-77.022,101,1D,398300,136900,38.9,-77.02
Adult Arrest,2021,1/12/21,20,fba0ccb7af57ed48130f430bc3e763877e006193,0a10ce1b8dcd538291b37158e5fa828de74597b5,34,701,7D,BLACK,UNKNOWN,MALE,Other Crimes,Unlawful Entry,102,1D,399200,137600,38.906,-77.009,102,1D,399200,137600,38.906,-77.009
Adult Arrest,2021,1/12/21,20,1b4ad39be5c15c76ee876937efc5365b659e85df,5bf5a0eb211adf425895ebecf8dfb7e28b946e08,26,705,7D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,708,7D,399200,128600,38.825,-77.01,708,7D,399200,128600,38.825,-77.01
Adult Arrest,2021,1/12/21,22,3e005eabad70c374f2964bf647c5936ea449b4f2,256a4df20d4a7daefe8b35511e0f7273f225a63b,48,NA,,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (theft From Building),303,3D,396600,139700,38.925,-77.04,303,3D,396400,139600,38.924,-77.041
Adult Arrest,2021,1/12/21,23,9365bc8dafc32069fae814320b1e94894313adfd,424d997fc1e7c9f798db4ec34cb045c648e1544b,37,NA,,BLACK,UNKNOWN,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",604,6D,405600,135700,38.89,-76.936,608,6D,405400,135800,38.89,-76.937
Adult Arrest,2021,1/13/21,0,7af574b04fbdd67008a6352948b5561efefb22e7,c68ff290c2997c9863b1c18a700bd0bdaa0308f2,27,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,702,7D,403100,131500,38.851,-76.964,702,7D,403100,131500,38.851,-76.964
Adult Arrest,2021,1/13/21,1,73df92f0c05354f874da1c977426e67c374287b0,a5db414e3c5cb6e1cf1eb6eab3afecc928b4ef16,41,505,5D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,407,4D,398500,142400,38.949,-77.017,505,5D,401500,139600,38.924,-76.983
Adult Arrest,2021,1/13/21,2,aa08779624357d710b0b4cf2234e6aab632d672a,611c05e228cc95d3860b769e4780ff7b6998587a,28,NA,,BLACK,NOT HISPANIC,MALE,Burglary,Burglary Two,603,6D,403500,135800,38.89,-76.959,603,6D,403500,135800,38.89,-76.959
